payment_id,trip_id,payment_method,payment_date,amount,payment_status
494,494,credit card,2023/04/30 17:09:48,20.71,approved
495,495,paypal,2024/02/03 13:05:00,28.52,pending
496,496,paypal,2023/09/29 20:31:24,28.10,pending
497,497,credit card,2023/06/15 19:33:48,15.90,approved
498,498,apple pay,2024/03/19 22:26:36,23.73,approved
499,499,debit card,2024/03/14 12:07:24,37.47,approved
500,500,paypal,2023/02/01 10:55:24,27.68,pending
501,501,apple pay,2023/04/14 12:50:36,56.81,pending
502,502,paypal,2023/11/17 21:29:00,32.82,approved
503,503,paypal,2023/07/31 09:00:12,21.08,approved
504,504,apple pay,2023/11/24 16:55:24,41.75,approved
505,505,apple pay,2024/03/02 09:57:48,42.78,approved
506,506,credit card,2023/04/27 13:19:24,48.63,approved
507,507,debit card,2023/07/21 12:36:12,31.70,approved
508,508,debit card,2023/03/21 08:17:00,20.32,approved
509,509,apple pay,2024/04/10 08:02:36,48.57,approved
510,510,apple pay,2023/04/13 18:21:48,16.46,approved
511,511,debit card,2024/02/21 22:12:12,19.28,approved
512,512,credit card,2024/05/15 12:21:48,36.74,approved
513,513,paypal,2023/04/09 18:36:12,28.35,approved
514,514,credit card,2023/12/16 12:50:36,22.08,approved
515,515,paypal,2023/12/26 08:45:48,22.26,approved
516,516,google pay,2023/06/11 21:57:48,34.61,approved
517,517,google pay,2024/03/03 11:38:36,33.76,approved
518,518,debit card,2023/05/21 11:53:00,13.94,approved
519,519,paypal,2023/01/26 11:09:48,41.70,approved
520,520,apple pay,2023/01/01 16:26:36,30.25,approved
521,521,google pay,2023/06/06 19:19:24,53.58,pending
522,522,apple pay,2023/04/23 14:45:48,28.05,pending
523,523,paypal,2023/10/06 20:45:48,29.64,approved
524,524,google pay,2023/12/02 20:02:36,21.26,pending
525,525,credit card,2023/09/02 15:00:12,0.00,cancelled
526,526,debit card,2023/05/25 18:50:36,50.91,approved
527,527,paypal,2023/03/10 15:14:36,20.19,pending
528,528,debit card,2023/08/04 12:07:24,19.83,pending
529,529,paypal,2024/04/27 15:43:24,23.73,approved
530,530,credit card,2023/06/02 11:53:00,46.35,approved
531,531,credit card,2023/11/27 09:43:24,30.90,approved
532,532,debit card,2023/10/03 15:43:24,46.38,pending
533,533,debit card,2024/04/15 08:45:48,39.31,approved
534,534,credit card,2023/07/23 19:05:00,27.00,pending
535,535,debit card,2023/04/23 18:07:24,20.82,approved
536,536,apple pay,2024/05/13 13:48:12,23.42,pending
537,537,debit card,2023/06/19 22:12:12,35.28,approved
538,538,google pay,2023/07/30 09:29:00,34.13,pending
539,539,google pay,2023/05/15 21:14:36,38.85,pending
540,540,paypal,2023/06/14 07:48:12,22.03,approved
541,541,google pay,2023/09/19 21:57:48,18.54,approved
542,542,paypal,2023/01/20 20:45:48,57.09,approved
543,543,google pay,2023/01/15 13:33:48,46.21,approved
544,544,credit card,2023/07/22 07:05:00,47.54,approved
545,545,google pay,2023/10/25 10:26:36,6.97,approved
546,546,credit card,2023/03/08 07:33:48,24.08,approved
547,547,google pay,2023/11/16 09:29:00,15.70,approved
548,548,debit card,2023/11/09 15:43:24,47.49,approved
549,549,paypal,2023/09/12 07:05:00,56.81,approved
550,550,apple pay,2023/09/27 17:24:12,12.37,approved
551,551,paypal,2023/07/04 16:12:12,25.95,approved
552,552,paypal,2024/02/23 08:17:00,49.91,approved
553,553,credit card,2023/05/26 16:26:36,38.93,approved
554,554,credit card,2023/01/30 22:12:12,16.64,approved
555,555,apple pay,2024/04/02 17:09:48,20.82,approved
556,556,paypal,2023/10/01 11:38:36,30.26,approved
557,557,credit card,2024/02/19 20:17:00,20.93,approved
558,558,apple pay,2023/01/30 08:02:36,23.90,approved
559,559,google pay,2023/02/21 18:36:12,14.96,approved
560,560,apple pay,2023/07/29 21:00:12,14.84,approved
561,561,credit card,2023/01/18 14:31:24,42.71,approved
562,562,debit card,2023/01/18 21:43:24,37.62,approved
563,563,debit card,2023/01/30 10:55:24,38.20,approved
564,564,credit card,2023/05/24 21:29:00,16.60,pending
565,565,credit card,2023/10/02 07:33:48,27.32,approved
566,566,debit card,2023/12/14 21:14:36,37.98,pending
567,567,credit card,2023/12/19 12:50:36,36.60,approved
568,568,google pay,2024/02/25 07:05:00,38.02,approved
569,569,credit card,2023/09/14 22:12:12,21.98,pending
570,570,debit card,2023/05/14 13:19:24,25.89,pending
571,571,google pay,2024/03/06 15:57:48,29.48,pending
572,572,debit card,2023/03/19 09:43:24,18.32,approved
573,573,apple pay,2023/04/20 15:00:12,10.52,pending
574,574,paypal,2024/03/22 07:19:24,41.73,approved
575,575,google pay,2024/03/10 22:26:36,18.52,approved
576,576,paypal,2023/03/09 17:53:00,14.23,pending
577,577,paypal,2023/12/14 09:29:00,29.47,approved
578,578,credit card,2023/12/16 20:31:24,26.31,approved
579,579,google pay,2023/03/19 20:45:48,27.01,pending
580,580,credit card,2024/05/13 20:31:24,10.27,approved
581,581,google pay,2023/12/17 15:00:12,13.47,pending
582,582,credit card,2023/08/22 14:02:36,17.67,approved
583,583,paypal,2023/05/11 20:02:36,22.55,approved
584,584,google pay,2023/09/23 16:12:12,21.31,approved
585,585,apple pay,2023/06/29 19:33:48,39.38,pending
586,586,google pay,2023/04/26 16:12:12,11.64,approved
587,587,credit card,2023/02/18 18:36:12,6.99,pending
588,588,paypal,2024/02/08 07:33:48,42.50,pending
589,589,google pay,2023/04/18 11:24:12,33.66,approved
590,590,credit card,2023/03/27 15:57:48,42.89,approved
591,591,credit card,2023/02/05 17:38:36,11.72,approved
592,592,google pay,2023/01/06 14:45:48,14.71,approved
593,593,debit card,2023/01/28 11:53:00,20.88,pending
594,594,debit card,2023/08/05 09:57:48,35.46,approved
595,595,apple pay,2023/10/08 14:31:24,16.62,approved
596,596,credit card,2023/07/28 12:21:48,11.20,pending
597,597,credit card,2023/10/27 17:09:48,46.39,approved
598,598,paypal,2023/02/23 18:50:36,36.44,approved
599,599,apple pay,2023/04/22 11:53:00,9.38,pending
600,600,credit card,2023/08/17 13:33:48,24.89,approved
601,601,credit card,2023/08/09 11:24:12,21.17,approved
602,602,apple pay,2023/05/04 14:45:48,21.11,approved
603,603,debit card,2023/08/27 20:17:00,39.09,approved
604,604,google pay,2023/03/13 21:00:12,27.40,pending
605,605,credit card,2024/03/31 19:33:48,14.83,approved
606,606,credit card,2023/04/17 15:29:00,15.02,pending
607,607,paypal,2024/05/24 21:14:36,6.36,approved
608,608,paypal,2024/03/24 15:43:24,13.72,approved
609,609,debit card,2024/05/14 16:12:12,27.46,approved
610,610,debit card,2024/04/29 14:17:00,30.69,approved
611,611,credit card,2023/02/28 11:53:00,8.16,approved
612,612,paypal,2024/04/07 16:41:00,26.48,approved
613,613,apple pay,2023/06/28 10:26:36,55.65,approved
614,614,debit card,2023/01/05 09:14:36,42.66,approved
615,615,google pay,2023/08/20 20:31:24,10.66,pending
616,616,google pay,2023/02/02 14:17:00,14.88,pending
617,617,apple pay,2023/01/16 13:05:00,18.50,approved
618,618,google pay,2024/03/06 13:19:24,0.00,cancelled
619,619,credit card,2023/11/06 07:33:48,17.57,approved
620,620,google pay,2024/04/21 09:57:48,41.40,approved
621,621,paypal,2023/12/15 09:43:24,53.37,approved
622,622,paypal,2023/11/13 20:02:36,22.38,approved
623,623,paypal,2023/11/28 20:02:36,27.19,approved
624,624,debit card,2023/06/10 22:12:12,31.97,approved
625,625,apple pay,2023/09/27 16:12:12,33.12,approved
626,626,credit card,2023/12/07 18:21:48,23.20,pending
627,627,paypal,2023/04/20 16:26:36,32.06,pending
628,628,apple pay,2023/10/29 07:05:00,26.70,approved
629,629,google pay,2023/02/04 06:50:36,23.77,approved
630,630,credit card,2024/04/09 17:53:00,6.49,pending
631,631,apple pay,2024/03/20 18:36:12,28.35,approved
632,632,paypal,2023/10/05 12:07:24,17.20,pending
633,633,apple pay,2023/07/12 16:26:36,22.42,pending
634,634,credit card,2024/04/06 14:17:00,15.94,approved
635,635,paypal,2023/12/11 12:36:12,6.38,approved
636,636,google pay,2023/05/03 10:55:24,40.27,pending
637,637,credit card,2024/03/21 07:19:24,40.87,approved
638,638,paypal,2023/10/15 16:55:24,31.88,approved
639,639,apple pay,2024/05/19 10:41:00,21.90,pending
640,640,paypal,2023/09/29 14:17:00,40.93,approved
641,641,credit card,2023/08/01 12:50:36,20.93,approved
642,642,debit card,2023/08/03 15:29:00,30.11,approved
643,643,apple pay,2024/02/06 19:19:24,41.00,approved
644,644,google pay,2023/02/14 15:29:00,31.91,approved
645,645,apple pay,2023/12/30 18:36:12,20.07,pending
646,646,google pay,2023/06/30 15:57:48,51.17,approved
647,647,paypal,2023/01/03 19:05:00,16.25,approved
648,648,credit card,2023/07/11 22:12:12,16.23,approved
649,649,paypal,2024/05/25 22:26:36,44.94,pending
650,650,credit card,2023/09/19 17:53:00,18.53,approved
651,651,apple pay,2023/01/14 17:24:12,17.70,approved
652,652,credit card,2023/11/30 20:02:36,28.59,approved
653,653,apple pay,2023/08/12 19:05:00,17.60,approved
654,654,google pay,2023/09/17 18:36:12,31.74,pending
655,655,paypal,2023/05/28 11:38:36,10.66,approved
656,656,credit card,2023/10/16 08:02:36,30.08,pending
657,657,credit card,2024/03/09 16:26:36,26.84,approved
658,658,google pay,2023/10/29 10:55:24,16.64,approved
659,659,paypal,2023/06/25 21:43:24,42.62,approved
660,660,google pay,2023/12/29 12:07:24,48.51,approved
661,661,credit card,2023/02/06 07:33:48,36.33,approved
662,662,credit card,2023/05/19 14:45:48,32.86,approved
663,663,debit card,2024/03/01 17:53:00,13.11,pending
664,664,paypal,2023/05/14 09:00:12,28.50,approved
665,665,google pay,2023/05/23 14:02:36,22.41,approved
666,666,apple pay,2023/07/17 08:45:48,18.55,approved
667,667,paypal,2023/10/21 13:48:12,18.45,approved
668,668,paypal,2024/03/21 12:07:24,12.40,approved
669,669,paypal,2023/03/25 21:57:48,31.98,approved
670,670,paypal,2023/07/20 19:05:00,17.22,approved
671,671,google pay,2023/01/08 09:29:00,19.45,approved
672,672,apple pay,2023/06/28 20:45:48,43.63,approved
673,673,paypal,2024/02/28 14:45:48,14.93,approved
674,674,google pay,2023/09/21 09:14:36,19.27,approved
675,675,debit card,2024/01/26 12:50:36,29.33,approved
676,676,debit card,2023/03/21 11:09:48,28.29,approved
677,677,apple pay,2024/01/26 07:05:00,19.93,approved
678,678,google pay,2024/04/25 12:07:24,28.62,approved
679,679,debit card,2023/02/06 07:05:00,24.23,approved
680,680,google pay,2023/05/24 11:38:36,29.46,approved
681,681,debit card,2024/05/06 07:05:00,50.02,approved
682,682,paypal,2024/05/21 09:57:48,27.21,approved
683,683,paypal,2023/07/12 20:45:48,41.59,approved
684,684,google pay,2023/06/05 09:29:00,30.95,approved
685,685,google pay,2024/03/09 09:43:24,50.98,approved
686,686,debit card,2024/04/08 19:48:12,24.00,approved
687,687,google pay,2023/03/25 08:02:36,34.78,approved
688,688,apple pay,2024/01/04 08:45:48,9.28,approved
689,689,debit card,2023/09/30 09:57:48,48.56,approved
690,690,google pay,2023/05/25 19:19:24,7.58,approved
691,691,debit card,2023/05/24 16:12:12,24.62,approved
692,692,paypal,2024/01/31 13:05:00,28.19,approved
693,693,credit card,2023/12/10 10:41:00,12.15,approved
694,694,paypal,2023/08/23 17:53:00,33.66,approved
695,695,debit card,2023/04/13 18:21:48,54.60,approved
696,696,credit card,2023/03/30 15:29:00,24.88,approved
697,697,credit card,2023/07/17 14:31:24,36.43,approved
698,698,apple pay,2024/02/11 07:48:12,38.32,approved
699,699,credit card,2024/04/19 18:21:48,49.81,approved
700,700,credit card,2024/03/19 18:07:24,14.98,approved
701,701,paypal,2023/02/10 21:14:36,40.95,approved
702,702,apple pay,2023/07/15 22:26:36,20.92,approved
703,703,credit card,2023/01/11 14:02:36,14.12,approved
704,704,apple pay,2024/03/11 09:14:36,36.72,approved
705,705,debit card,2023/04/05 21:29:00,18.52,approved
706,706,debit card,2023/09/07 18:36:12,49.76,approved
707,707,paypal,2023/10/26 08:31:24,13.98,approved
708,708,google pay,2023/07/13 13:48:12,12.61,approved
709,709,debit card,2023/07/04 12:50:36,39.00,approved
710,710,debit card,2023/12/06 10:26:36,21.31,approved
711,711,paypal,2023/07/29 07:33:48,26.80,approved
712,712,paypal,2023/08/31 07:48:12,0.00,cancelled
713,713,google pay,2023/11/03 17:38:36,46.19,approved
714,714,google pay,2023/09/02 20:02:36,22.10,approved
715,715,apple pay,2023/10/27 12:50:36,8.93,approved
716,716,debit card,2023/10/15 09:57:48,23.02,approved
717,717,apple pay,2023/09/20 16:26:36,19.51,approved
718,718,credit card,2023/12/20 16:55:24,11.24,approved
719,719,paypal,2024/04/27 21:43:24,52.07,approved
720,720,debit card,2023/10/14 17:09:48,14.12,approved
721,721,credit card,2024/03/22 07:05:00,40.20,approved
722,722,apple pay,2023/08/04 09:00:12,24.28,approved
723,723,paypal,2023/12/03 15:14:36,27.52,approved
724,724,debit card,2023/03/23 15:57:48,47.54,approved
725,725,google pay,2024/02/17 20:17:00,37.33,approved
726,726,paypal,2023/06/18 14:45:48,27.52,approved
727,727,credit card,2023/06/30 17:24:12,39.18,approved
728,728,google pay,2023/05/29 08:45:48,33.13,approved
729,729,google pay,2023/09/22 13:19:24,10.55,approved
730,730,paypal,2023/08/05 11:09:48,14.02,approved
731,731,apple pay,2024/04/29 22:26:36,23.25,approved
732,732,apple pay,2023/10/23 16:12:12,35.52,approved
733,733,paypal,2024/02/07 15:43:24,33.94,approved
734,734,apple pay,2023/11/11 16:55:24,23.96,approved
735,735,paypal,2023/07/02 20:02:36,52.05,approved
736,736,credit card,2024/02/07 15:29:00,15.24,approved
737,737,apple pay,2023/02/19 11:09:48,51.15,approved
738,738,google pay,2023/05/11 08:02:36,42.10,approved
739,739,google pay,2023/04/16 15:00:12,25.78,approved
740,740,paypal,2023/07/29 20:02:36,36.68,approved
741,741,google pay,2023/08/01 17:53:00,21.85,approved
742,742,apple pay,2023/09/12 12:21:48,30.52,approved
743,743,apple pay,2023/08/29 18:36:12,27.90,approved
744,744,credit card,2024/05/13 11:38:36,14.82,approved
745,745,paypal,2023/11/14 20:02:36,55.79,approved
746,746,debit card,2023/03/19 21:14:36,23.64,approved
747,747,apple pay,2023/02/24 21:29:00,14.93,approved
748,748,credit card,2023/02/17 21:43:24,13.22,approved
749,749,apple pay,2023/04/12 21:43:24,16.41,approved
750,750,debit card,2023/05/27 15:14:36,12.63,approved
751,751,debit card,2023/07/23 18:07:24,30.02,approved
752,752,debit card,2024/01/31 08:17:00,14.66,approved
753,753,paypal,2023/05/20 19:19:24,14.79,approved
754,754,google pay,2023/08/24 16:12:12,34.74,approved
755,755,credit card,2023/06/13 17:09:48,50.02,approved
756,756,credit card,2023/01/12 12:07:24,15.05,approved
757,757,apple pay,2023/03/12 15:14:36,0.00,cancelled
758,758,paypal,2023/04/22 11:53:00,24.45,approved
759,759,paypal,2023/07/28 18:50:36,11.69,approved
760,760,google pay,2023/11/21 11:53:00,50.92,approved
761,761,paypal,2023/09/16 15:57:48,7.07,approved
762,762,paypal,2023/04/29 07:33:48,38.00,approved
763,763,debit card,2023/11/12 08:02:36,23.92,approved
764,764,credit card,2024/02/13 13:48:12,24.70,approved
765,765,google pay,2023/07/23 13:33:48,24.23,approved
766,766,credit card,2023/02/10 16:55:24,20.85,approved
767,767,google pay,2024/03/28 15:43:24,8.71,approved
768,768,paypal,2023/06/25 08:45:48,33.04,approved
769,769,credit card,2023/07/07 15:29:00,22.41,approved
770,770,debit card,2024/03/29 18:50:36,14.79,approved
771,771,debit card,2024/01/15 10:41:00,39.21,approved
772,772,credit card,2023/08/18 18:07:24,20.13,approved
773,773,apple pay,2023/10/22 10:26:36,44.95,approved
774,774,paypal,2024/01/13 13:33:48,17.62,approved
775,775,google pay,2024/04/21 08:31:24,11.47,approved
776,776,credit card,2023/08/09 22:12:12,29.30,approved
777,777,apple pay,2023/07/23 15:00:12,30.06,approved
778,778,credit card,2023/09/27 09:29:00,33.84,approved
779,779,debit card,2024/05/03 08:31:24,26.32,approved
780,780,credit card,2023/02/03 21:43:24,13.07,approved
781,781,credit card,2024/01/04 20:31:24,24.78,approved
782,782,credit card,2023/01/09 13:19:24,28.35,approved
783,783,apple pay,2023/10/01 16:55:24,16.57,approved
784,784,credit card,2023/07/01 10:12:12,23.18,approved
785,785,paypal,2023/10/19 07:05:00,12.77,approved
786,786,paypal,2024/05/20 21:00:12,23.80,approved
787,787,debit card,2023/10/08 11:53:00,41.21,approved
788,788,google pay,2023/11/19 10:12:12,35.65,approved
789,789,debit card,2024/03/12 15:14:36,51.09,approved
790,790,debit card,2023/10/23 20:45:48,24.49,approved
791,791,paypal,2023/02/03 14:17:00,21.98,approved
792,792,google pay,2023/01/29 18:50:36,32.81,approved
793,793,credit card,2023/08/25 10:12:12,17.31,approved
794,794,apple pay,2024/02/13 20:45:48,16.80,approved
795,795,credit card,2023/10/05 12:21:48,48.62,approved
796,796,paypal,2024/01/07 12:50:36,25.66,approved
797,797,debit card,2023/11/17 08:17:00,22.23,approved
798,798,google pay,2023/11/12 18:21:48,17.63,approved
799,799,credit card,2023/02/11 11:24:12,10.62,approved
800,800,google pay,2023/12/06 20:45:48,6.88,approved
801,801,google pay,2024/04/06 08:45:48,0.00,cancelled
802,802,google pay,2024/01/24 20:45:48,18.47,approved
803,803,apple pay,2023/06/28 21:00:12,22.11,approved
804,804,credit card,2024/02/29 18:07:24,8.86,approved
805,805,google pay,2023/03/20 07:05:00,23.22,approved
806,806,credit card,2024/05/21 14:31:24,25.02,approved
807,807,paypal,2024/02/07 18:36:12,7.74,approved
808,808,google pay,2023/12/23 13:05:00,46.41,approved
809,809,apple pay,2023/07/20 11:53:00,23.11,approved
810,810,debit card,2024/03/14 21:43:24,46.12,approved
811,811,apple pay,2023/02/27 09:43:24,18.38,approved
812,812,apple pay,2023/05/27 20:17:00,32.98,approved
813,813,paypal,2023/10/09 21:29:00,22.00,pending
814,814,apple pay,2023/06/05 09:14:36,18.59,pending
815,815,google pay,2023/04/16 20:45:48,23.63,pending
816,816,google pay,2023/12/28 21:14:36,31.94,approved
817,817,credit card,2023/06/11 09:43:24,16.58,approved
818,818,google pay,2023/06/17 14:17:00,18.30,approved
819,819,paypal,2023/03/20 20:17:00,42.70,pending
820,820,google pay,2023/12/22 09:29:00,41.39,approved
821,821,google pay,2024/05/12 07:19:24,52.41,pending
822,822,apple pay,2023/07/09 11:38:36,28.50,approved
823,823,credit card,2023/09/04 12:21:48,40.19,pending
824,824,google pay,2023/09/13 07:19:24,13.45,approved
825,825,apple pay,2023/02/14 13:19:24,14.73,pending
826,826,apple pay,2023/08/13 18:50:36,12.07,pending
827,827,debit card,2023/08/28 21:00:12,51.02,approved
828,828,paypal,2023/04/20 10:41:00,39.01,pending
829,829,credit card,2023/05/03 12:50:36,30.71,approved
830,830,paypal,2023/02/01 17:24:12,28.41,approved
831,831,debit card,2023/12/13 10:55:24,20.03,approved
832,832,google pay,2023/09/08 16:41:00,20.18,approved
833,833,paypal,2023/02/13 06:50:36,52.24,approved
834,834,paypal,2023/07/12 17:24:12,26.18,pending
835,835,debit card,2023/10/19 06:50:36,13.73,approved
836,836,paypal,2023/11/16 08:17:00,37.58,pending
837,837,credit card,2023/10/27 08:17:00,22.15,approved
838,838,paypal,2023/07/25 18:50:36,27.22,pending
839,839,paypal,2023/02/01 14:17:00,22.42,approved
840,840,credit card,2024/01/18 07:05:00,27.52,pending
841,841,debit card,2024/03/26 16:12:12,0.00,cancelled
842,842,paypal,2023/05/27 09:57:48,23.20,approved
843,843,apple pay,2024/03/08 07:05:00,25.82,approved
844,844,paypal,2024/04/02 09:00:12,17.21,pending
845,845,paypal,2023/01/18 15:00:12,39.28,pending
846,846,google pay,2023/07/04 21:43:24,20.74,approved
847,847,credit card,2023/07/20 09:43:24,20.70,approved
848,848,credit card,2023/01/31 11:53:00,14.88,approved
849,849,google pay,2023/09/07 22:12:12,0.00,cancelled
850,850,debit card,2023/07/26 20:17:00,13.89,pending
851,851,apple pay,2023/11/02 13:19:24,23.06,approved
852,852,debit card,2023/10/14 07:19:24,18.43,pending
853,853,google pay,2024/03/05 08:31:24,19.11,approved
854,854,debit card,2024/01/15 21:29:00,21.23,approved
