trip_id,passenger_id,driver_id,vehicle_id,start_address_id,end_address_id,start_date,end_date,trip_status,pricing_id,miles_travelled
288,375,244,242,222,263,2023/12/09 12:43:12,2023/12/09 13:13:12,completed,2,15.40
289,1112,326,235,42,64,2023/01/03 17:16:48,2023/01/03 17:45:48,completed,2,14.71
290,377,330,176,297,130,2023/08/06 16:04:48,2023/08/06 16:35:48,in_progress,2,15.84
291,30,352,211,462,203,2024/04/11 20:38:24,2024/04/11 20:57:24,completed,3,9.59
292,433,302,31,40,37,2024/01/19 19:40:48,2024/01/19 20:22:48,in_progress,3,21.02
293,1466,131,235,406,476,2023/01/18 07:40:48,2023/01/18 07:47:48,completed,2,3.70
294,933,6,242,421,201,2023/03/11 12:43:12,2023/03/11 13:01:12,in_progress,3,9.28
295,282,385,153,98,199,2024/01/18 12:43:12,2024/01/18 13:27:12,in_progress,1,22.35
296,108,218,196,668,47,2024/04/05 12:43:12,2024/04/05 13:20:12,in_progress,3,18.64
297,1195,139,269,353,692,2024/01/13 22:19:12,2024/01/13 22:58:12,completed,1,19.51
298,1194,5,170,238,86,2023/07/04 15:50:24,2023/07/04 16:11:24,completed,2,10.59
299,386,15,232,541,124,2024/02/03 10:04:48,2024/02/03 10:46:48,in_progress,2,21.17
300,198,137,184,698,648,2023/06/21 12:14:24,2023/06/21 12:38:24,completed,3,12.05
301,998,176,275,700,653,2023/12/05 09:50:24,2023/12/05 09:59:24,completed,2,4.71
302,389,278,32,241,114,2024/03/30 12:57:36,2024/03/30 13:18:36,completed,3,10.69
303,841,345,177,430,635,2023/09/19 16:33:36,2023/09/19 16:59:36,completed,3,13.28
304,1327,334,65,27,410,2023/10/24 16:48:00,2023/10/24 17:08:00,in_progress,3,10.10
305,393,115,198,387,110,2023/01/04 19:12:00,2023/01/04 19:38:00,in_progress,3,13.07
306,107,215,27,516,674,2023/04/15 07:55:12,2023/04/15 08:31:12,in_progress,1,18.20
307,349,19,151,228,529,2023/12/17 18:28:48,2023/12/17 19:08:48,in_progress,1,20.29
308,295,207,268,452,526,2023/11/16 14:52:48,2023/11/16 15:02:48,completed,2,5.17
309,329,179,85,198,628,2024/05/05 20:09:36,2024/05/05 20:19:36,in_progress,1,5.27
310,400,92,66,275,365,2023/06/27 14:09:36,2023/06/27 14:23:36,completed,2,7.13
311,401,369,133,115,292,2023/01/27 12:14:24,2023/01/27 12:39:24,completed,2,12.70
312,283,358,82,33,607,2024/01/07 12:57:36,2024/01/07 13:14:36,completed,3,8.80
313,135,250,98,445,482,2023/02/08 18:14:24,2023/02/08 18:26:24,in_progress,3,6.16
314,366,123,73,432,629,2024/03/14 09:07:12,2024/03/14 09:45:12,completed,3,19.16
315,1106,157,30,211,638,2023/09/12 08:24:00,2023/09/12 08:49:00,in_progress,3,12.57
316,555,19,125,372,627,2023/03/06 09:21:36,2023/03/06 10:04:36,completed,3,21.75
317,408,229,210,415,113,2023/11/12 10:04:48,2023/11/12 10:31:48,in_progress,3,13.70
318,409,110,272,649,268,2023/10/19 12:00:00,2023/10/19 12:21:00,completed,1,10.82
319,410,42,213,318,265,2023/06/28 18:14:24,2023/06/28 18:41:24,in_progress,2,13.73
320,64,319,133,355,614,2023/05/31 15:21:36,2023/05/31 15:32:36,completed,2,5.53
321,820,120,157,549,651,2024/04/20 18:57:36,2024/04/20 19:04:36,in_progress,3,3.66
322,300,206,47,531,573,2024/03/16 11:45:36,2024/03/16 12:22:36,completed,1,18.59
323,264,375,22,482,89,2023/08/02 20:09:36,2023/08/02 20:38:36,completed,3,14.97
324,416,180,83,420,88,2023/06/01 11:02:24,2023/06/01 11:42:24,in_progress,1,20.12
325,243,263,234,433,118,2023/01/02 17:02:24,2023/01/02 17:38:24,completed,1,18.43
326,1094,298,60,204,267,2024/04/25 17:02:24,2024/04/25 17:28:24,completed,2,13.17
327,660,11,188,291,346,2024/02/28 20:52:48,2024/02/28 20:52:48,cancelled,2,0.00
328,1029,277,58,102,443,2023/11/30 07:40:48,2023/11/30 08:03:48,completed,1,11.52
329,423,386,259,654,49,2023/11/26 10:33:36,2023/11/26 11:04:36,completed,2,15.82
330,424,43,162,463,700,2023/05/06 20:09:36,2023/05/06 20:25:36,completed,1,8.49
331,425,128,2,166,93,2023/01/24 09:50:24,2023/01/24 10:28:24,completed,1,19.11
332,101,191,271,660,138,2024/04/07 16:04:48,2024/04/07 16:22:48,completed,1,9.34
333,788,162,143,642,649,2023/05/29 12:57:36,2023/05/29 13:19:36,completed,2,11.43
334,81,262,188,451,46,2023/08/20 13:12:00,2023/08/20 13:25:00,completed,3,6.94
335,770,341,224,645,657,2023/09/19 22:33:36,2023/09/19 23:03:36,completed,2,15.45
336,811,77,180,587,441,2023/05/29 17:31:12,2023/05/29 17:47:12,in_progress,3,8.36
337,1472,25,23,131,95,2023/01/12 16:33:36,2023/01/12 16:47:36,in_progress,2,7.10
338,1457,1,37,551,554,2023/06/27 08:52:48,2023/06/27 08:52:48,cancelled,2,0.00
339,435,27,107,72,237,2023/11/19 16:33:36,2023/11/19 16:52:36,completed,3,9.82
340,1075,231,229,554,673,2023/10/12 22:19:12,2023/10/12 22:56:12,in_progress,1,18.51
341,438,110,97,152,507,2024/04/08 19:55:12,2024/04/08 20:07:12,in_progress,3,6.42
342,730,211,281,538,255,2023/11/10 19:26:24,2023/11/10 19:54:24,completed,1,14.26
343,852,167,110,203,239,2024/02/20 14:38:24,2024/02/20 14:47:24,in_progress,1,4.92
344,445,245,37,329,359,2023/06/22 17:31:12,2023/06/22 17:40:12,in_progress,2,4.69
345,156,107,40,520,362,2023/09/13 19:12:00,2023/09/13 19:31:00,completed,2,9.71
346,448,89,85,422,62,2023/12/04 09:07:12,2023/12/04 09:25:12,in_progress,2,9.04
347,49,328,188,389,52,2023/03/23 06:57:36,2023/03/23 07:06:36,completed,2,4.90
348,35,77,240,586,513,2023/06/22 19:55:12,2023/06/22 20:39:12,completed,2,22.16
349,30,147,19,390,131,2023/01/03 21:50:24,2023/01/03 22:02:24,in_progress,3,6.02
350,453,236,261,596,243,2023/07/14 07:55:12,2023/07/14 08:22:12,in_progress,3,13.92
351,469,263,158,151,619,2023/08/04 10:48:00,2023/08/04 11:27:00,in_progress,3,19.92
352,542,98,112,190,319,2023/02/05 13:40:48,2023/02/05 14:12:48,completed,3,16.34
353,176,181,144,408,601,2023/07/03 22:04:48,2023/07/03 22:23:48,in_progress,2,9.52
354,947,209,256,494,120,2023/01/06 21:07:12,2023/01/06 21:18:12,completed,3,5.94
355,459,353,18,497,188,2024/05/03 20:52:48,2024/05/03 21:22:48,completed,3,15.12
356,10,2,184,236,658,2023/02/27 07:12:00,2023/02/27 07:36:00,in_progress,1,12.35
357,1261,232,131,570,191,2024/02/20 11:45:36,2024/02/20 12:07:36,in_progress,2,11.49
358,755,30,281,284,106,2023/11/02 22:19:12,2023/11/02 22:48:12,in_progress,3,14.58
359,260,109,245,218,264,2023/07/20 18:28:48,2023/07/20 18:55:48,completed,3,13.98
360,468,288,8,655,182,2024/02/23 15:36:00,2024/02/23 15:43:00,completed,3,3.81
361,469,46,193,404,432,2023/03/30 10:33:36,2023/03/30 10:50:36,completed,2,8.86
362,846,190,7,221,119,2023/02/06 10:04:48,2023/02/06 10:21:48,completed,3,8.66
363,938,80,136,145,620,2024/02/25 11:31:12,2024/02/25 12:12:12,in_progress,1,20.88
364,1000,205,19,386,313,2024/01/09 08:24:00,2024/01/09 09:07:00,completed,2,21.80
365,475,74,139,631,467,2023/02/18 11:16:48,2023/02/18 11:49:48,in_progress,1,16.82
366,476,177,177,193,12,2023/10/31 18:43:12,2023/10/31 19:10:12,completed,2,13.80
367,477,136,11,626,492,2024/04/24 12:00:00,2024/04/24 12:19:00,in_progress,3,9.90
368,4,314,41,149,664,2023/07/25 17:31:12,2023/07/25 17:53:12,completed,2,11.31
369,479,169,114,122,348,2023/11/11 11:16:48,2023/11/11 11:28:48,in_progress,2,6.10
370,252,180,180,161,430,2023/05/26 16:04:48,2023/05/26 16:43:48,in_progress,2,19.81
371,734,370,194,229,307,2023/02/07 17:16:48,2023/02/07 17:31:48,completed,1,7.74
372,293,42,196,67,697,2024/05/03 19:26:24,2024/05/03 19:51:24,completed,2,12.82
373,757,22,225,215,369,2023/12/02 18:28:48,2023/12/02 19:05:48,in_progress,3,18.82
374,193,25,261,262,510,2023/02/17 20:24:00,2023/02/17 21:03:00,in_progress,2,19.87
375,228,332,116,449,506,2023/10/13 19:12:00,2023/10/13 19:26:00,completed,2,7.35
376,492,381,150,169,652,2023/04/08 12:14:24,2023/04/08 12:50:24,in_progress,3,18.30
377,1315,354,118,491,552,2024/02/03 13:26:24,2024/02/03 14:04:24,completed,3,19.48
378,1261,362,165,411,378,2023/01/02 11:45:36,2023/01/02 12:20:36,in_progress,1,17.66
379,887,371,252,624,590,2023/01/17 22:48:00,2023/01/17 23:19:00,completed,3,15.70
380,1222,8,267,140,533,2024/04/01 22:33:36,2024/04/01 22:42:36,completed,3,4.76
381,500,117,44,495,611,2023/05/21 22:33:36,2023/05/21 22:40:36,in_progress,3,3.50
382,501,305,181,426,165,2024/02/27 14:24:00,2024/02/27 14:51:00,completed,2,13.89
383,1239,377,77,493,375,2024/01/13 15:07:12,2024/01/13 15:50:12,in_progress,1,21.58
384,575,36,116,416,616,2024/03/15 15:36:00,2024/03/15 15:57:00,in_progress,3,10.96
385,1224,308,67,563,397,2023/02/16 22:04:48,2023/02/16 22:21:48,in_progress,3,8.58
386,1407,101,13,111,242,2023/12/13 12:00:00,2023/12/13 12:12:00,completed,3,6.48
387,507,363,92,629,351,2023/11/16 20:38:24,2023/11/16 21:16:24,completed,2,19.01
388,1134,277,246,85,503,2023/12/22 12:28:48,2023/12/22 12:48:48,in_progress,2,10.44
389,661,284,267,644,218,2023/02/11 10:04:48,2023/02/11 10:33:48,in_progress,1,14.94
390,74,346,139,524,437,2023/05/18 15:21:36,2023/05/18 15:45:36,completed,1,12.45
391,1339,215,244,343,13,2023/01/18 08:09:36,2023/01/18 08:25:36,in_progress,2,8.14
392,769,212,273,68,303,2023/12/08 14:38:24,2023/12/08 14:53:24,in_progress,3,7.57
393,1427,171,191,249,23,2023/03/21 09:21:36,2023/03/21 09:46:36,completed,3,12.63
394,515,226,97,431,300,2024/01/18 14:52:48,2024/01/18 15:30:48,completed,1,19.26
395,911,391,205,578,538,2024/01/25 18:14:24,2024/01/25 18:57:24,completed,3,21.94
396,518,6,137,444,104,2023/01/10 10:04:48,2023/01/10 10:12:48,in_progress,2,4.09
397,212,325,77,589,660,2023/02/03 09:21:36,2023/02/03 10:02:36,completed,1,20.73
398,79,394,37,186,435,2024/02/16 19:26:24,2024/02/16 20:02:24,completed,2,18.12
399,983,184,135,604,276,2023/07/07 20:38:24,2023/07/07 20:45:24,completed,2,3.85
400,831,241,142,382,4,2023/11/23 20:24:00,2023/11/23 20:42:00,completed,3,9.46
401,1063,160,254,197,468,2023/11/19 11:45:36,2023/11/19 12:03:36,completed,2,9.17
402,1220,268,48,81,587,2023/07/29 12:43:12,2023/07/29 13:13:12,in_progress,2,15.43
403,1471,175,255,289,345,2023/01/25 13:12:00,2023/01/25 13:38:00,in_progress,3,13.22
404,526,297,134,410,328,2023/02/10 20:38:24,2023/02/10 21:14:24,completed,2,18.14
405,576,346,208,20,274,2023/01/10 07:40:48,2023/01/10 07:49:48,in_progress,3,4.53
406,438,143,101,685,262,2023/08/02 10:04:48,2023/08/02 10:32:48,in_progress,2,14.19
407,867,319,46,144,353,2024/04/26 13:40:48,2024/04/26 13:56:48,completed,3,8.16
408,1340,83,70,558,421,2023/12/13 08:38:24,2023/12/13 08:45:24,in_progress,3,3.77
409,531,150,136,112,493,2023/01/26 12:28:48,2023/01/26 12:36:48,completed,1,4.32
410,1020,169,280,64,145,2023/09/24 17:02:24,2023/09/24 17:16:24,in_progress,2,7.01
411,1287,76,67,271,569,2023/04/28 14:38:24,2023/04/28 14:56:24,in_progress,2,9.37
412,536,269,4,472,266,2023/12/23 16:04:48,2023/12/23 16:24:48,completed,1,10.39
413,1359,200,224,4,184,2024/02/10 15:50:24,2024/02/10 16:17:24,completed,3,13.99
414,538,152,1,584,160,2024/01/08 19:55:12,2024/01/08 20:21:12,in_progress,3,13.26
415,277,122,109,489,504,2023/01/15 18:28:48,2023/01/15 18:56:48,completed,1,14.12
416,541,300,265,83,612,2023/08/11 10:04:48,2023/08/11 10:33:48,in_progress,1,14.76
417,176,341,63,486,340,2023/05/01 08:38:24,2023/05/01 08:46:24,in_progress,3,4.29
418,792,275,266,434,497,2023/09/28 20:52:48,2023/09/28 21:27:48,completed,3,17.97
419,544,239,138,356,580,2023/01/20 09:50:24,2023/01/20 10:13:24,completed,1,11.79
420,1039,222,44,54,571,2023/07/25 18:14:24,2023/07/25 18:50:24,in_progress,2,18.01
421,73,72,262,602,374,2023/05/26 22:19:12,2023/05/26 22:32:12,in_progress,3,6.52
422,1044,193,216,580,667,2023/12/07 19:55:12,2023/12/07 20:24:12,in_progress,1,14.91
423,286,16,121,548,169,2023/11/25 19:12:00,2023/11/25 19:23:00,completed,2,5.75
424,318,339,152,537,127,2024/04/05 11:02:24,2024/04/05 11:02:24,cancelled,2,0.00
425,554,318,213,322,602,2023/05/14 07:12:00,2023/05/14 07:37:00,completed,2,12.54
426,555,135,234,636,84,2023/04/10 20:09:36,2023/04/10 20:34:36,completed,2,12.84
427,469,71,111,142,487,2023/04/23 16:19:12,2023/04/23 16:35:12,in_progress,1,8.27
428,616,26,222,557,536,2023/10/31 12:14:24,2023/10/31 12:40:24,completed,3,13.07
429,40,335,226,157,581,2024/01/04 12:14:24,2024/01/04 12:24:24,completed,2,5.19
430,589,308,210,75,308,2024/05/23 16:48:00,2024/05/23 17:11:00,in_progress,2,11.72
431,101,100,71,94,366,2024/04/30 18:43:12,2024/04/30 19:13:12,completed,1,15.28
432,567,125,89,476,547,2023/03/23 19:12:00,2023/03/23 19:36:00,in_progress,2,12.16
433,568,94,262,487,80,2023/07/20 17:45:36,2023/07/20 18:01:36,in_progress,1,8.42
434,108,135,188,682,179,2023/10/23 10:48:00,2023/10/23 11:17:00,completed,1,14.95
435,589,142,112,583,528,2024/05/19 11:16:48,2024/05/19 11:42:48,completed,3,13.03
436,597,363,239,78,251,2024/03/02 11:02:24,2024/03/02 11:26:24,completed,2,12.27
437,1182,61,256,8,597,2024/05/24 07:12:00,2024/05/24 07:24:00,in_progress,3,6.40
438,1390,378,150,391,272,2024/02/10 22:19:12,2024/02/10 22:29:12,in_progress,1,5.41
439,575,311,127,598,209,2023/10/13 08:09:36,2023/10/13 08:37:36,in_progress,2,14.46
440,624,53,274,239,72,2023/10/27 14:38:24,2023/10/27 14:56:24,in_progress,1,9.02
441,577,310,139,246,508,2023/05/23 19:12:00,2023/05/23 19:26:00,completed,1,7.27
442,195,347,103,216,617,2023/04/13 16:48:00,2023/04/13 17:02:00,in_progress,1,7.22
443,579,264,242,364,393,2023/07/15 12:00:00,2023/07/15 12:42:00,completed,2,21.37
444,469,342,117,205,694,2023/12/20 22:48:00,2023/12/20 23:01:00,completed,1,6.53
445,581,51,214,185,464,2023/04/29 14:52:48,2023/04/29 15:27:48,completed,1,17.51
446,642,36,17,317,67,2023/07/22 20:38:24,2023/07/22 20:53:24,in_progress,2,7.75
447,589,98,179,212,305,2023/06/15 11:16:48,2023/06/15 11:35:48,in_progress,3,9.87
448,373,363,224,320,81,2023/09/02 13:26:24,2023/09/02 13:49:24,completed,1,11.61
449,1494,112,270,401,398,2024/04/23 12:28:48,2024/04/23 12:37:48,in_progress,3,4.78
450,735,308,134,568,534,2024/04/09 17:02:24,2024/04/09 17:32:24,in_progress,3,15.19
451,830,200,114,536,420,2023/01/06 21:50:24,2023/01/06 22:19:24,completed,3,14.97
452,1246,159,132,512,593,2023/01/30 07:26:24,2023/01/30 07:46:24,completed,3,10.45
453,566,107,139,418,572,2023/03/20 08:09:36,2023/03/20 08:35:36,in_progress,3,13.45
454,593,287,232,407,555,2023/05/04 15:07:12,2023/05/04 15:46:12,completed,3,19.70
455,991,371,92,693,76,2023/01/21 13:40:48,2023/01/21 13:49:48,completed,2,4.66
456,89,11,267,114,59,2023/09/25 21:21:36,2023/09/25 21:35:36,in_progress,2,7.36
457,448,174,99,585,226,2023/08/04 13:40:48,2023/08/04 14:17:48,completed,3,18.69
458,117,313,207,71,396,2023/02/19 07:12:00,2023/02/19 07:41:00,completed,2,14.63
459,598,13,8,509,116,2024/05/05 07:40:48,2024/05/05 08:03:48,completed,2,11.78
460,1451,123,93,508,295,2023/04/01 11:45:36,2023/04/01 12:09:36,completed,3,12.11
461,1380,335,158,672,30,2024/03/21 14:38:24,2024/03/21 14:52:24,in_progress,3,7.47
462,602,149,99,366,306,2023/07/07 17:31:12,2023/07/07 17:41:12,completed,1,5.04
463,1280,151,225,569,211,2024/05/25 20:09:36,2024/05/25 20:36:36,in_progress,2,13.72
464,1294,87,208,527,230,2023/02/20 21:36:00,2023/02/20 21:53:00,in_progress,3,8.87
465,605,387,73,196,146,2024/03/31 16:33:36,2024/03/31 16:50:36,completed,2,8.83
466,289,318,59,522,112,2023/01/09 14:24:00,2023/01/09 14:37:00,completed,2,6.90
467,1071,103,64,176,637,2024/03/21 19:26:24,2024/03/21 20:04:24,in_progress,2,19.24
468,608,104,256,630,562,2023/06/20 06:57:36,2023/06/20 07:11:36,completed,1,7.05
469,1048,213,48,34,377,2023/06/06 08:52:48,2023/06/06 09:07:48,completed,3,7.67
470,610,365,279,192,576,2023/10/13 11:31:12,2023/10/13 12:07:12,completed,2,18.26
471,1005,389,198,168,588,2023/09/13 14:09:36,2023/09/13 14:48:36,in_progress,3,19.74
472,6,333,158,311,399,2023/06/25 09:07:12,2023/06/25 09:40:12,in_progress,2,16.89
473,613,16,7,43,55,2024/03/20 12:28:48,2024/03/20 13:12:48,in_progress,3,22.46
474,497,309,248,1,541,2023/01/07 08:24:00,2023/01/07 08:55:00,completed,3,15.53
475,615,73,232,100,339,2023/10/14 07:55:12,2023/10/14 08:27:12,completed,3,16.35
476,1213,319,106,214,472,2023/11/03 21:50:24,2023/11/03 22:16:24,completed,2,13.05
477,831,353,98,477,698,2023/07/29 14:52:48,2023/07/29 15:01:48,in_progress,1,4.96
478,1249,172,268,60,94,2024/05/13 09:21:36,2024/05/13 09:21:36,cancelled,3,0.00
479,90,12,60,316,158,2023/03/22 07:12:00,2023/03/22 07:19:00,in_progress,1,3.54
480,826,23,140,488,642,2024/01/03 15:50:24,2024/01/03 16:21:24,completed,3,15.77
481,87,263,190,358,21,2023/04/07 20:52:48,2023/04/07 21:27:48,in_progress,1,17.80
482,318,339,125,280,615,2023/04/27 19:26:24,2023/04/27 20:04:24,completed,3,19.26
483,625,221,163,93,543,2023/07/14 11:16:48,2023/07/14 11:30:48,completed,1,7.28
484,1119,286,60,397,135,2023/07/01 07:12:00,2023/07/01 07:45:00,in_progress,3,16.75
485,176,160,31,18,246,2023/03/09 20:38:24,2023/03/09 21:20:24,in_progress,3,21.42
486,1492,336,76,559,27,2024/03/07 12:57:36,2024/03/07 13:23:36,in_progress,1,13.29
487,629,216,243,202,166,2023/10/30 18:14:24,2023/10/30 18:38:24,in_progress,3,12.20
488,994,363,258,566,128,2023/12/11 09:21:36,2023/12/11 09:57:36,completed,2,18.16
489,632,235,190,400,626,2024/04/21 13:55:12,2024/04/21 14:15:12,in_progress,3,10.10
490,956,153,177,564,662,2023/03/13 14:09:36,2023/03/13 14:41:36,in_progress,3,16.13
491,508,136,207,339,143,2023/08/22 10:48:00,2023/08/22 11:21:00,in_progress,2,16.84
492,958,87,215,352,583,2023/08/05 06:57:36,2023/08/05 07:36:36,completed,2,19.50
493,636,14,141,600,603,2023/05/22 09:21:36,2023/05/22 09:53:36,completed,2,16.00
494,408,311,85,666,161,2023/04/30 17:16:48,2023/04/30 17:47:48,completed,1,15.66
495,513,362,182,380,247,2024/02/03 13:12:00,2024/02/03 13:40:00,in_progress,2,14.40
496,640,244,128,440,231,2023/09/29 20:38:24,2023/09/29 21:21:24,in_progress,1,21.93
497,642,302,269,13,330,2023/06/15 19:40:48,2023/06/15 19:54:48,completed,2,7.37
498,1329,317,39,334,669,2024/03/19 22:33:36,2024/03/19 23:09:36,completed,1,18.19
499,645,251,23,690,591,2024/03/14 12:14:24,2024/03/14 12:52:24,completed,2,19.34
500,647,72,242,32,258,2023/02/01 11:02:24,2023/02/01 11:29:24,in_progress,2,13.97
501,1446,74,107,127,289,2023/04/14 12:57:36,2023/04/14 13:41:36,in_progress,3,22.01
502,557,18,142,180,323,2023/11/17 21:36:00,2023/11/17 22:09:00,completed,2,16.65
503,890,222,145,99,570,2023/07/31 09:07:12,2023/07/31 09:21:12,in_progress,3,7.31
504,658,216,280,76,155,2023/11/24 17:02:24,2023/11/24 17:45:24,in_progress,2,21.56
505,738,55,245,696,406,2024/03/02 10:04:48,2024/03/02 10:48:48,completed,2,22.23
506,785,51,191,327,387,2023/04/27 13:26:24,2023/04/27 14:03:24,completed,3,18.76
507,655,270,179,220,173,2023/07/21 12:43:12,2023/07/21 13:06:12,in_progress,3,11.61
508,656,163,112,573,361,2023/03/21 08:24:00,2023/03/21 08:54:00,in_progress,1,15.46
509,1422,266,214,335,96,2024/04/10 08:09:36,2024/04/10 08:46:36,in_progress,3,18.69
510,936,40,138,523,548,2023/04/13 18:28:48,2023/04/13 18:52:48,completed,1,12.08
511,1289,40,200,504,623,2024/02/21 22:19:12,2024/02/21 22:37:12,completed,2,9.10
512,856,128,7,143,411,2024/05/15 12:28:48,2024/05/15 12:55:48,completed,3,13.88
513,401,227,13,393,269,2023/04/09 18:43:12,2023/04/09 19:03:12,completed,3,10.39
514,777,244,80,697,244,2023/12/16 12:57:36,2023/12/16 13:18:36,completed,2,10.72
515,665,225,159,153,175,2023/12/26 08:52:48,2023/12/26 09:13:48,completed,2,10.95
516,530,285,272,518,613,2023/06/11 22:04:48,2023/06/11 22:39:48,completed,2,17.64
517,1099,94,201,97,599,2024/03/03 11:45:36,2024/03/03 12:19:36,completed,2,17.20
518,1235,97,150,120,540,2023/05/21 12:00:00,2023/05/21 12:08:00,completed,3,4.38
519,1097,66,272,396,33,2023/01/26 11:16:48,2023/01/26 11:59:48,completed,2,21.50
520,670,66,43,511,405,2023/01/01 16:33:36,2023/01/01 17:03:36,completed,2,15.31
521,671,56,15,694,485,2023/06/06 19:26:24,2023/06/06 20:07:24,in_progress,3,20.92
522,1471,112,248,417,176,2023/04/23 14:52:48,2023/04/23 15:35:48,in_progress,1,21.85
523,843,269,172,282,360,2023/10/06 20:52:48,2023/10/06 21:13:48,completed,3,10.99
524,675,120,218,21,381,2023/12/02 20:09:36,2023/12/02 20:41:36,in_progress,1,16.09
525,676,22,137,55,687,2023/09/02 15:07:12,2023/09/02 15:07:12,cancelled,2,0.00
526,191,371,227,19,9,2023/05/25 18:57:36,2023/05/25 19:36:36,completed,3,19.62
527,936,347,44,669,480,2023/03/10 15:21:36,2023/03/10 15:40:36,in_progress,2,9.61
528,358,5,20,464,284,2023/08/04 12:14:24,2023/08/04 12:27:24,in_progress,3,6.75
529,1017,79,119,10,693,2024/04/27 15:50:24,2024/04/27 16:26:24,completed,1,18.19
530,893,104,234,53,403,2023/06/02 12:00:00,2023/06/02 12:35:00,completed,3,17.89
531,1112,80,262,653,481,2023/11/27 09:50:24,2023/11/27 10:21:24,completed,2,15.50
532,959,272,83,209,207,2023/10/03 15:50:24,2023/10/03 16:25:24,in_progress,3,17.92
533,1358,133,31,479,117,2024/04/15 08:52:48,2024/04/15 09:32:48,completed,2,20.39
534,765,110,274,582,304,2023/07/23 19:12:00,2023/07/23 19:31:00,in_progress,3,9.72
535,1028,38,234,231,466,2023/04/23 18:14:24,2023/04/23 18:45:24,completed,1,15.81
536,695,145,28,517,238,2024/05/13 13:55:12,2024/05/13 14:11:12,in_progress,3,8.24
537,1157,84,252,182,553,2023/06/19 22:19:12,2023/06/19 22:45:12,completed,3,13.09
538,944,301,253,633,495,2023/07/30 09:36:00,2023/07/30 10:01:00,in_progress,3,12.64
539,531,56,239,534,34,2023/05/15 21:21:36,2023/05/15 21:50:36,in_progress,3,14.55
540,144,75,175,456,594,2023/06/14 07:55:12,2023/06/14 08:28:12,completed,1,16.83
541,1250,84,194,41,661,2023/09/19 22:04:48,2023/09/19 22:21:48,completed,2,8.80
542,965,129,180,469,456,2023/01/20 20:52:48,2023/01/20 21:36:48,completed,3,22.32
543,331,75,215,499,385,2023/01/15 13:40:48,2023/01/15 14:15:48,completed,3,17.73
544,710,241,203,689,254,2023/07/22 07:12:00,2023/07/22 07:48:00,in_progress,3,18.38
545,1123,309,250,48,252,2023/10/25 10:33:36,2023/10/25 10:41:36,in_progress,1,4.24
546,715,397,257,303,335,2023/03/08 07:40:48,2023/03/08 08:03:48,in_progress,2,11.98
547,716,58,75,665,57,2023/11/16 09:36:00,2023/11/16 09:50:00,completed,2,7.13
548,717,30,202,579,74,2023/11/09 15:50:24,2023/11/09 16:26:24,completed,3,18.32
549,1303,374,142,651,151,2023/09/12 07:12:00,2023/09/12 07:56:00,completed,3,22.01
550,719,304,206,310,108,2023/09/27 17:31:12,2023/09/27 17:41:12,in_progress,2,5.46
551,322,11,199,225,97,2023/07/04 16:19:12,2023/07/04 16:37:12,in_progress,3,9.39
